"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"44063","NM_003091&NM_005762","SNRPB&TRIM28","SNRPB&TRIM28",1,1,"136.24&64","136.24&64"
"44064","undefined","undefined","SNRPB&TRIM28",0,0,"undefined","undefined"
"44065","NM_001303624&NM_005762","RPL10&TRIM28","RPL10&TRIM28",1,1,"5558.79&64","207.54&64"
"44066","undefined","undefined","RPL10&TRIM28",0,0,"undefined","undefined"
"44067","NM_014453&NM_003969","CHMP2A&UBE2M","CHMP2A&UBE2M",1,1,"83.06&13","83.06&13"
"44068","undefined","undefined","CHMP2A&UBE2M",0,0,"undefined","undefined"
"44069","NM_014453&NR_034149","CHMP2A&LINC00656","CHMP2A&LINC00656",1,1,"83.06&4","83.06&4"
"44070","undefined","undefined","CHMP2A&LINC00656",0,0,"undefined","undefined"
"44071","undefined","undefined","ANKRD10&CHMP2A",1,1,"undefined","undefined"
"44072","undefined","undefined","CHMP2A&undefined",1,1,"undefined","undefined"
"44073","NM_001267033&NM_001283106","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44074","NM_001267033&NM_001283116","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&4.29","0.33&0"
"44075","NM_001267033&NM_001283129","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&9.64","0.33&0"
"44076","NM_001267033&NM_001283148","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&4.29","0.33&0"
"44077","NM_001267033&NM_001283154","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&8.57","0.33&0"
"44078","NM_001267033&NM_001283179","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&0","0.33&0"
"44079","NM_001267033&NM_001283186","MZF1&TANGO2","MZF1&TANGO2",0.0238095238095238,0.0238095238095238,"0.33&6.43","0.33&0"
