"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"37870","undefined","undefined","NOP2&ZNF37A",1,1,"undefined","undefined"
"37871","undefined","undefined","undefined&ZNF37A",1,1,"undefined","undefined"
"37872","undefined","undefined","undefined&ZNF37BP",1,2,"undefined","undefined"
"37873","undefined","undefined","undefined&ZNF33B",1,2,"undefined","undefined"
"37874","undefined","undefined","BMS1&MSMB",1,1,"undefined","undefined"
"37875","undefined","undefined","BMS1&undefined",1,1,"undefined","undefined"
"37876","undefined","undefined","RET&undefined",1,2,"undefined","undefined"
"37877","undefined","undefined","HNRNPF&undefined",1,8,"undefined","undefined"
"37878","NM_001098208&NM_001032","HNRNPF&RPS29","HNRNPF&RPS29",1,1,"37.9&592.79","54.14&26.21"
"37879","undefined","undefined","HNRNPF&RPS29",0,0,"undefined","undefined"
"37880","undefined","undefined","HNRNPF&RAD51C",1,1,"undefined","undefined"
"37881","undefined","undefined","HNRNPF&TXNRD1",1,1,"undefined","undefined"
"37882","NM_004343&NM_001098208","CALR&HNRNPF","CALR&HNRNPF",1,1,"784&37.9","784&54.14"
"37883","undefined","undefined","CALR&HNRNPF",0,0,"undefined","undefined"
"37884","NM_000146&NM_001098206","FTL&HNRNPF","FTL&HNRNPF",1,1,"303&34.29","303&54.14"
"37885","undefined","undefined","FTL&HNRNPF",0,0,"undefined","undefined"
"37886","undefined","undefined","GSE1&HNRNPF",1,1,"undefined","undefined"
"37887","NM_001098206&NM_000224","HNRNPF&KRT18","HNRNPF&KRT18",0,0,"34.29&2302.78","54.14&2302.78"
"37888","undefined","undefined","HNRNPF&KRT18",1,1,"undefined","undefined"
"37889","undefined","undefined","undefined&ZNF487",1,3,"undefined","undefined"
"37890","undefined","undefined","undefined&ZNF239",1,1,"undefined","undefined"
"37891","undefined","undefined","ZNF239&ZNF485",1,2,"undefined","undefined"
"37892","undefined","undefined","ZNF32&ZNF32-AS2",1,1,"undefined","undefined"
"37893","undefined","undefined","CXCL12&undefined",1,3,"undefined","undefined"
"37894","undefined","undefined","ALOX5&undefined",1,1,"undefined","undefined"
"37895","undefined","undefined","FAM21C&undefined&VDR",1,1,"undefined","undefined"
"37896","undefined","undefined","FAM21C&NUTM2A-AS1",1,1,"undefined","undefined"
"37897","NM_001276343&NR_126580","AGAP4&AGAP7P","AGAP4&AGAP7P",0.333333333333333,0.333333333333333,"0.33&3","0.33&3"
